participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.t;player.vote;player.bid;player.ask;player.lama;player.payoff;group.id_in_subsession;group.price;group.q;group.policy;group.costo;group.uniforme;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;-1;0;33.00;33.00;0.82;50;1;50.00;6;0;35;1;2;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;0;1;50.00;50.00;0.91;100;1;50.00;6;0;35;1;2;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;60.00;60.00;0.00;75;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;-1;0;46.00;46.00;0.09;64;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;20.00;20.00;0.18;73;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;-1;0;50.00;50.00;0.27;82;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;0;1;55.00;55.00;0.36;101;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;90.00;90.00;0.45;120;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;0;1;55.00;55.00;0.55;120;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;-1;0;15.00;15.00;0.64;119;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;1;1;61.00;61.00;0.73;148;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;0;0;55.00;55.00;0.82;147;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;1;1;60.00;60.00;0.91;166;1;55.00;7;1;35;1;3;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;60.00;60.00;0.00;140;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;1;0;64.00;64.00;0.09;140;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;30.00;30.00;0.18;60;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;0;0;60.00;60.00;0.27;100;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;-1;0;57.00;57.00;0.36;60;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;80.00;80.00;0.45;140;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;0;1;60.00;60.00;0.55;100;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;-1;0;34.00;34.00;0.64;60;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;-1;0;54.00;54.00;0.73;60;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;1;0;63.00;63.00;0.82;140;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;0;1;60.00;60.00;0.91;100;1;60.00;7;0;35;1;4;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;70.00;70.00;0.00;135;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;-1;0;21.00;21.00;0.09;65;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;50.00;50.00;0.18;65;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;1;0;70.00;70.00;0.27;135;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;-1;0;65.00;65.00;0.36;65;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;90.00;90.00;0.45;135;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;-1;0;60.00;60.00;0.55;65;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;0;1;65.00;65.00;0.64;100;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;1;1;71.00;71.00;0.73;135;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;-1;0;39.00;39.00;0.82;65;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;1;1;80.00;80.00;0.91;135;1;65.00;6;0;35;1;5;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;75.00;75.00;0.00;130;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;1;0;89.00;89.00;0.09;130;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;65.00;65.00;0.18;70;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;0;1;70.00;70.00;0.27;100;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;0;1;70.00;70.00;0.36;100;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;80.00;80.00;0.45;130;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;-1;0;65.00;65.00;0.55;70;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;1;0;75.00;75.00;0.64;130;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;-1;0;65.00;65.00;0.73;70;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;-1;0;56.00;56.00;0.82;70;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;0;1;70.00;70.00;0.91;100;1;70.00;7;0;35;1;6;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;80.00;80.00;0.00;122;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;0;0;78.00;78.00;0.09;100;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;65.00;65.00;0.18;78;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;-1;0;70.00;70.00;0.27;78;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;1;0;80.00;80.00;0.36;122;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;90.00;90.00;0.45;122;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;1;1;80.00;80.00;0.55;122;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;-1;0;75.00;75.00;0.64;78;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;-1;0;75.00;75.00;0.73;78;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;-1;0;76.00;76.00;0.82;78;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;1;1;78.00;78.00;0.91;122;1;78.00;6;0;35;1;7;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;90.00;90.00;0.00;120;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;-1;0;12.00;12.00;0.09;80;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;70.00;70.00;0.18;80;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;-1;0;70.00;70.00;0.27;80;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;1;0;90.00;90.00;0.36;120;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;95.00;95.00;0.45;120;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;-1;0;65.00;65.00;0.55;80;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;-1;0;75.00;75.00;0.64;80;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;1;1;83.00;83.00;0.73;120;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;1;1;85.00;85.00;0.82;120;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;0;1;80.00;80.00;0.91;100;1;80.00;6;0;35;1;8;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;80.00;80.00;0.00;125;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;-1;0;24.00;24.00;0.09;75;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;1;0;80.00;80.00;0.18;125;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;-1;0;30.00;30.00;0.27;75;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;-1;0;70.00;70.00;0.36;75;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;80.00;80.00;0.45;125;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;0;1;75.00;75.00;0.55;100;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;1;0;80.00;80.00;0.64;125;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;1;0;90.00;90.00;0.73;125;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;-1;0;67.00;67.00;0.82;75;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;-1;0;20.00;20.00;0.91;75;1;75.00;6;0;60;1;9;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;90.00;90.00;0.00;114;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;1;0;88.00;88.00;0.09;114;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;-1;0;80.00;80.00;0.18;86;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;1;0;100.00;100.00;0.27;114;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;0;0;86.00;86.00;0.36;100;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;90.00;90.00;0.45;114;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;-1;0;75.00;75.00;0.55;86;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;-1;0;60.00;60.00;0.64;86;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;-1;0;70.00;70.00;0.73;86;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;1;0;88.00;88.00;0.82;114;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;-1;0;40.00;40.00;0.91;86;1;86.00;6;0;60;1;10;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;100.00;100.00;0.00;111;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;0;0;89.00;89.00;0.09;100;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;1;0;95.00;95.00;0.18;111;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;1;0;90.00;90.00;0.27;111;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;-1;0;86.00;86.00;0.36;89;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;1;0;90.00;90.00;0.45;111;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;-1;0;85.00;85.00;0.55;89;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;-1;0;50.00;50.00;0.64;89;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;-1;0;57.00;57.00;0.73;89;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;-1;0;58.00;58.00;0.82;89;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;1;0;90.00;90.00;0.91;111;1;89.00;6;0;60;1;11;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;105.00;105.00;0.00;107;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;1;0;96.00;96.00;0.09;107;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
3;9qi5ukkt;;0;432;900;voting;Payment;2022-09-30 22:28:03.562873+00:00;1;;;100;3;;1;0;95.00;95.00;0.18;107;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
4;t9unb6k0;;0;432;900;voting;Payment;2022-09-30 22:28:06.973891+00:00;1;;;100;4;;-1;0;90.00;90.00;0.27;93;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
5;5kxuscdw;;0;432;900;voting;Payment;2022-09-30 22:29:09.135055+00:00;1;;;100;5;;0;0;93.00;93.00;0.36;100;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
6;86ufr6nk;;0;432;900;voting;Payment;2022-09-30 22:28:07.404959+00:00;1;;;100;6;;-1;0;90.00;90.00;0.45;93;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
7;bbf5cj1z;;0;432;900;voting;Payment;2022-09-30 22:28:35.927371+00:00;1;;;100;7;;-1;0;90.00;90.00;0.55;93;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
8;bx4v6wsm;;0;432;900;voting;Payment;2022-09-30 22:28:05.424451+00:00;1;;;100;8;;1;0;98.00;98.00;0.64;107;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
9;7dyql1ni;;0;432;900;voting;Payment;2022-09-30 22:28:19.501811+00:00;1;;;100;9;;-1;0;91.00;91.00;0.73;93;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
10;jd9dyt2u;;0;432;900;voting;Payment;2022-09-30 22:31:33.880465+00:00;1;;;100;10;;1;0;98.00;98.00;0.82;107;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
11;3n7fdqxx;;0;432;900;voting;Payment;2022-09-30 22:28:11.294031+00:00;1;;;100;11;;-1;0;90.00;90.00;0.91;93;1;93.00;6;0;60;1;12;7o4740qq;;;;;0
1;n5elzjws;;0;432;900;voting;Payment;2022-09-30 22:28:12.223878+00:00;1;;;100;1;;1;0;105.00;105.00;0.00;105;1;95.00;7;0;60;1;13;7o4740qq;;;;;0
2;66hnzo43;;0;432;900;voting;Payment;2022-09-30 22:29:21.166345+00:00;1;;;100;2;;-1;0;56.00;56.00;0.09;95;1;95.00;7;0;60;1;13;7o4740qq;;;;;0
